Ln,Part,Description,Due Date,Qty,Amount,Unit Price,Extended Price,Order Date,Grand Total,PO
3,452S9601,452S9601 [THREADED BUSHINH],,1.00,0,0.00,565.00,11/17/2023,1355.0,00129119
1,Y006291,Y006291 [SPROCKET],,1.00,0,0.00,395.00,12/20/2023,2090.0,00130449
2,Y006501,Y006501 [SPACER],,3.00,0,0.00,90.00,12/20/2023,2090.0,00130449
3,Y052727,Y052727 [SPROCKET],,3.00,0,0.00,475.00,12/20/2023,2090.0,00130449
1,685R1001,685R1001 [ELECTRODE ROD ] * DATE**,4/12/2018,5.00,0,0.00,57.00,04/04/2018,285.0,00040810
1,Y037699,Y037699 [THICK PLATE DC650CLT] * DATE**,1/18/2018,2.00,0,0.00,750.00,12/12/2017,1500.0,00034607
1,602F3501,602F3501 [NOZZLE T,,3.00,0,0.00,650.00,04/08/2025,5215.0,00151921
2,CHG80030,CHG80030 [NOZZLE,,2.00,0,0.00,990.00,04/08/2025,5215.0,00151921
3,021125A,021125A [NOZZLE B,,1.00,0,0.00,990.00,04/08/2025,5215.0,00151921
4,4-49R28102,4-49R28102 [LOCATI,,1.00,0,0.00,295.00,04/08/2025,5215.0,00151921
1,H331160,H331160 [SEAT],,2024,0,1.00,0.00,04/29/2024,7770.0,00136776
2,N045969,N045969 [POPPET C2G16],,2024,0,1.00,0.00,04/29/2024,7770.0,00136776
3,N071871,N071871 [GUIDE],,2024,0,1.00,0.00,04/29/2024,7770.0,00136776
4,N071870,N071870 [PISTON ROD],,2024,0,1.00,0.00,04/29/2024,7770.0,00136776
5,N106850,N106850[POPPET,,2024,0,1.00,0.00,04/29/2024,7770.0,00136776
6,N106857,N106857[GUIDE],,2024,0,1.00,0.00,04/29/2024,7770.0,00136776
1,N02477G03,N02477G03 [GUIDE SHAFT] DATE,5/31/2023,5.00,0,0.00,1550.00,04/25/2023,7750.0,00119795
1,4T123801,4T123801 [LEFT SCREW NUT] 4T123801 [LEFT SCREW NUT],4/3/2019,7.00,0,0.00,7.50,02/27/2019,52.5,00058050
1,611V6701,611V6701 [SAME AS Y102648 ELECTRODE PROBE] DATE,8/11/2021,3.00,0,0.00,85.00,07/07/2021,255.0,00095036
1,Y084103,Y084103 [BUSHING],,1.00,0,0.00,135.00,12/20/2021,2550.0,00101131
2,N127433,N127433 [SHAFT FOR SAFETY,,3.00,0,0.00,695.00,12/20/2021,2550.0,00101131
3,Y084104,Y084104 [BUSHING FOR SAFETY,,2.00,0,0.00,165.00,12/20/2021,2550.0,00101131
1,H39575G01,H39575G01[COUPLING] DATE,9/28/2018,1.00,0,0.00,2780.00,08/29/2018,2780.0,00048525
1,N073297,N073297 [PISTON ROD,,1.00,0,0.00,1225.00,12/20/2021,6495.0,00101125
2,N073298,N073298 [GUIDE DC2250CS2],,1.00,0,0.00,695.00,12/20/2021,6495.0,00101125
3,H326958,H326958 [SEAT],,1.00,0,0.00,2750.00,12/20/2021,6495.0,00101125
4,N073299,N073299 [POPPET],,1.00,0,0.00,1825.00,12/20/2021,6495.0,00101125
1,648T7301,648T7301 [SPRING GUIDE FOR DHS-T] DATE,2/28/2025,6.00,0,0.00,60.00,01/24/2025,360.0,00148525
1,N117348,N117348 [FLANGED BUSHING] DATE,11/4/2022,1.00,0,0.00,1525.00,09/28/2022,1525.0,00111478
1,647W6501,647W6501 [SLIDE PLATE (DC500CL-HT)] DATE,5/1/2023,4.00,0,0.00,355.00,03/24/2023,1420.0,00118448
1,693S3101,693S3101[PLATE] DATE,9/30/2021,2.00,0,0.00,85.00,08/27/2021,170.0,00096932
1,Y050964,Y050964 [SAFETY HOOK SLIDE BAR] DATE,3/29/2024,1.00,0,0.00,650.00,02/22/2024,650.0,00133430
1,4T448101,4T448101 [FEMALE SCREW ROD DAL500~800SVSH-M] DATE,12/19/2023,6.00,0,0.00,50.00,11/13/2023,300.0,00128776
1,8X20BS,8X20BS [BRASS SCREWS] 10/2,,,0,16.00,40.00,10/01/2019,1600.0,00068408
2,647W6503,647W6503 [SLIDE PLATE ] 10/2,,,0,4.00,1560.00,10/01/2019,1600.0,00068408
1,M30,M30 [90593A017 HEX NUT] DATE,11/15/2024,4.00,0,0.00,16.25,10/07/2024,65.0,00143855
1,9W4210G04,9W4210G04 [COOLING PIPE ASSY] DATE,3/9/2020,2.00,0,0.00,365.00,02/10/2020,730.0,00074035
1,TMG0038,TMG0038 [LINK PIN 2 FOR EC55SX EC85SX] DATE,9/6/2024,1.00,0,0.00,495.00,08/20/2024,495.0,00141717
1,Y156256,Y156256 [SLIDE PLATE],,,0,,2.00,02/21/2023,4630.0,00116897
2,Y156257,Y156257 [PLATE],,,0,2.00,0.00,02/21/2023,4630.0,00116897
3,Y156258,Y156258 [SEAT PLATE],,,0,2.00,0.00,02/21/2023,4630.0,00116897
4,Y156259,Y156259 [BLOCK],,,0,2.00,0.00,02/21/2023,4630.0,00116897
5,Y156260,Y156260 [PLATE],,,0,2.00,0.00,02/21/2023,4630.0,00116897
6,Y156261,Y156261 [BRACKET],,,0,2.00,0.00,02/21/2023,4630.0,00116897
1,H323583,H323583 [INJECTION BUSHING] DATE,10/20/2022,1.00,0,0.00,1075.00,09/16/2022,1075.0,00111120
1,647W6501,647W6501 [SLIDE PLATE (DC500CL-HT)] DATE,2/10/2021,4.00,0,0.00,330.00,01/05/2021,1320.0,00087156
1,S661849,S661849 [ROLLER BUSHING EC390] DATE,6/6/2025,4.00,0,0.00,100.00,05/02/2025,400.0,00153475
1,438S5701,438S5701[SPACER],9/5/2025,1.00,0,0.00,395.00,08/01/2025,395.0,00157607
1,Y181602-Y181602 = PLATE,8/10,,,0,2.00,310.00,08/03/2021,310.0,00096067
1,N02497G01,N02497G01 [COOLING PIPE] DATE,4/27/2023,1.00,0,0.00,395.00,04/19/2023,395.0,00119540
1,9X3526G01,9X3526G01 [LADLE ARM (3-2)] **DELIVERY; 2 WEEKS FROM PO DATE**,4/26/2018,1.00,0,0.00,1325.00,03/21/2018,1325.0,00040015
1,N048865,N048865 [INJECTION BUSHING] DATE,10/7/2022,1.00,0,0.00,875.00,08/24/2022,875.0,00110389
1,Y026064,Y026064[GUIDE SHAFT] DATE,2/28/2020,2.00,0,0.00,75.00,02/03/2020,150.0,00073606
1,Y006291,Y006291 [SPROCKET] DATE,5/31/2024,2.00,0,0.00,425.00,04/23/2024,850.0,00136428
1,Y015907,Y015907 [CASE GUIDE],,2.00,0,0.00,425.00,06/01/2017,1175.0,00024038
2,Y052734,Y052734 [CASE],,1.00,0,0.00,175.00,06/01/2017,1175.0,00024038
3,Y052733,Y052733 [SPACER],,1.00,0,0.00,150.00,06/01/2017,1175.0,00024038
1,6S331301,6S331301 [GUIDE SHAFT] DATE,5/31/2022,3.00,0,0.00,725.00,04/26/2022,2175.0,00105790
1,Y089908,Y089908 [LADLE PIN]. *DELIVERY 2 WEEKS FROM PO DATE,4/21/2023,1.00,0,0.00,105.00,04/06/2023,105.0,00118931
1,9X352701,9X352701 [FLANGE],1/24/2020,1.00,0,0.00,475.00,12/20/2019,475.0,00071987
1,N020197,N020197 [FLANGED BUSHING] DATE - URGENT DELIVERY REQUESTED,7/29/2020,1.00,0,0.00,5375.00,06/24/2020,5375.0,00079465
1,Y026064,Y026064[GUIDE SHAFT],,2.00,0,0.00,75.00,11/30/2018,400.0,00053515
2,637W9901,637W9901 [BRACKET],,1.00,0,0.00,125.00,11/30/2018,400.0,00053515
3,637W9902,637W9902 [BRACKET],,1.00,0,0.00,125.00,11/30/2018,400.0,00053515
1,Y029534,Y029534 [BLOCK] DATE,10/26/2021,1.00,0,0.00,220.00,09/28/2021,220.0,00098116
1,N066877,N066877 [INJECTION BUSHING] DATE,1/14/2021,1.00,0,0.00,2185.00,12/11/2020,2185.0,00086300
1,H331214,H331214 [CLAMP,,1.00,0,0.00,3995.00,10/05/2018,10480.0,00050746
2,N085928,N085928 [CLAMP,,1.00,0,0.00,2875.00,10/05/2018,10480.0,00050746
3,Y122756,Y122756 [EJECTOR,,2.00,0,0.00,855.00,10/05/2018,10480.0,00050746
4,Y122757,Y122757 [EJECTOR,,2.00,0,0.00,950.00,10/05/2018,10480.0,00050746
1,45X28,45x28 [SHAFT SPACER],,4.00,0,0.00,35.00,01/20/2023,1215.0,00115568
2,6S331301,6S331301 [GUIDE SHAFT],,1.00,0,0.00,725.00,01/20/2023,1215.0,00115568
3,6S331501,6S331501 [BEARING STOPPER],,2.00,0,0.00,175.00,01/20/2023,1215.0,00115568
1,Y019690,Y019690 [END WASHER] DATE,5/8/2019,6.00,0,0.00,32.00,04/03/2019,192.0,00059776
1,45X28,45x28 [SHAFT SPACER] DATE,5/27/2021,1.00,0,0.00,32.50,05/13/2021,32.5,00092836
1,637R3601,637R3601 [SHAFT],1/21/2022,3.00,0,0.00,775.00,12/17/2021,2325.0,00101086
1,Y021408,Y021408[CAP] DATE,10/7/2019,1.00,0,0.00,135.00,09/16/2019,135.0,00067465
1,Y006291,Y006291 [SPROCKET],,1.00,0,0.00,425.00,10/17/2024,1595.0,00144280
2,Y006298,Y006298 [BEACASE],,2.00,0,0.00,350.00,10/17/2024,1595.0,00144280
3,Y006501,Y006501 [SPACER],,2.00,0,0.00,125.00,10/17/2024,1595.0,00144280
4,Y006502,Y006502 [SPACER],,2.00,0,0.00,110.00,10/17/2024,1595.0,00144280
1,695R1601,695R1601 [LOCK NUT],10/7/2020,2.00,0,0.00,47.50,08/28/2020,95.0,00081876
1,4T122501,4T122501 [RIGH,,4.00,0,0.00,45.00,09/22/2017,450.0,00030501
2,4T122502,4T122502 [LEFT,,4.00,0,0.00,42.50,09/22/2017,450.0,00030501
3,4T123801,4T123801 [LEFT,,10.00,0,0.00,10.00,09/22/2017,450.0,00030501
1,A98812G01,A98812G01 [LADLE SLIDE BRACKET ASSY ] DATE,11/13/2018,1.00,0,0.00,3495.00,10/02/2018,3495.0,00050593
1,N013391,N013391 [SHAFT FOR POUR ASS'Y] DATE,7/14/2020,2.00,0,0.00,500.00,06/16/2020,1000.0,00079101
1,6S331301,6S331301 [GUIDE SHAFT] *DELIVERY; 2 WEEKS FROM PO DATE,10/9/2017,2.00,0,0.00,725.00,09/11/2017,1450.0,00029905
1,438S5701,438S5701[SPACER] DATE,6/5/2024,1.00,0,0.00,375.00,04/30/2024,375.0,00136831
1,L698749,L698749 [PACKING RETAINER FOR INJECTION IS I59 I81] L698749 [PACKING RETAINER FOR INJECTION IS I59 I81],12/8/2022,2.00,0,0.00,1175.00,11/03/2022,2350.0,00112987
1,Y006298,Y006298 [BEACASE] *QUOTE; 10247 * DATE**,4/19/2018,2.00,0,0.00,295.00,03/21/2018,590.0,00040019
1,COGS Machine,8/31,,50.00,0,0.00,10.75,08/31/2022,1700.0,00110612
2,COGS Machine,8/31,,50.00,0,0.00,11.50,08/31/2022,1700.0,00110612
3,COGS Machine,8/31,,50.00,0,0.00,11.75,08/31/2022,1700.0,00110612
1,Y020058,Y020058 [P SQUARE KEY] * DATE**,1/5/2018,1.00,0,0.00,50.00,12/15/2017,50.0,00034968
1,Y040402,Y040402 [LINER BRONZE DC350J],,,0,4.00,4400.00,06/28/2017,4900.0,00025871
2,647W5603,647W5603 [SLIDE PLATE FOR,,,0,2.00,500.00,06/28/2017,4900.0,00025871
1,9X352701,9X352701 [FLANGE],,2019,0,2.00,0.00,05/30/2019,2825.0,00062284
2,N049364,N049364 [LADLE SHAFT],,2019,0,1.00,0.00,05/30/2019,2825.0,00062284
3,Y003999,Y003999 [SPROCKET],,2019,0,5.00,0.00,05/30/2019,2825.0,00062284
1,647W6501,647W6501 [SLIDE PLATE (DC500CL-HT)] DATE,7/4/2018,2.00,0,0.00,330.00,06/06/2018,660.0,00044218
1,685R1002,685R1002 [ELECTRODE] DATE,7/12/2022,12.00,0,0.00,52.50,06/07/2022,630.0,00107335
1,N020197,N020197 [FLANGED BUSHING CAN USE N016161] DATE,4/19/2023,1.00,0,0.00,5715.00,03/14/2023,5715.0,00117898
1,614W1809,614W1809 [P SQUARE KEY] DATE,3/19/2019,1.00,0,0.00,22.00,02/12/2019,22.0,00057258
1,S606252,S606252 [INJECTION WEAR STRIP ISF ISG 250 1630MM X 92MM] DATE,2/23/2024,3.00,0,0.00,375.00,01/24/2024,1125.0,00131877
1,S530348,S530348 [SPLIT COLLAR I81] S530348 [SPLIT COLLAR I81],4/25/2023,3.00,0,0.00,395.00,03/21/2023,1185.0,00118229
1,6W516901,6W516901 [BUSHING],,4.00,0,0.00,125.00,07/18/2019,4360.0,00064686
2,416S1701,416S1701 [SHAFT],,4.00,0,0.00,225.00,07/18/2019,4360.0,00064686
3,6W516701,6W516701 [SHAFT],,4.00,0,0.00,395.00,07/18/2019,4360.0,00064686
4,6W516801,6W516801 [SHAFT],,4.00,0,0.00,345.00,07/18/2019,4360.0,00064686
1,S478872,S478872 [BRACKET 1 FOR EJECTOR ISGN 90 - 250],7/25/2024,1.00,0,0.00,250.00,06/20/2024,250.0,00139218
1,654V2701,654V2701 [FLANGE ( B )] * DATE**,11/2/2017,1.00,0,0.00,475.00,10/05/2017,475.0,00031136
1,Y157511,Y157511 [EJECTOR ROD] *QUOTE; 10326 DATE,4/10/2019,4.00,0,0.00,875.00,03/13/2019,3500.0,00058816
1,M8X385,M8X385 [ELECTRODE ROD Y102661] DATE,7/19/2024,2.00,0,0.00,25.00,07/11/2024,50.0,00140095
1,9W331104,9W331104 [GUIDE SHAFT DBS500~800MS] DATE,12/4/2019,2.00,0,0.00,2200.00,10/23/2019,4400.0,00069375
1,611T1501,611T1501 [BUSHING] FROM PO DATE OR SOONER,11/3/2017,1.00,0,0.00,1375.00,09/12/2017,1375.0,00029989
1,N048865,N048865 [INJECTION BUSHING] DATE,11/19/2019,1.00,0,0.00,875.00,10/22/2019,875.0,00069361
1,4T123801,4T123801 [LEFT,,10.00,0,0.00,7.50,06/16/2022,430.0,00107889
2,637R3801,637R3801 [LEFT,,3.00,0,0.00,55.00,06/16/2022,430.0,00107889
3,695R1601,695R1601 [LOCK,,4.00,0,0.00,47.50,06/16/2022,430.0,00107889
1,8X20BS,8X20BS [BRASS SCREWS] DATE,8/31/2018,12.00,0,0.00,2.50,08/17/2018,30.0,00048152
1,636E1302,636E1302 [WASHER FOR END CAP I59 I61 M30] DATE **PRIORITY ORDER**,7/23/2024,12.00,0,0.00,35.00,07/16/2024,420.0,00140240
1,N064799,N064799 [SHAFT] DATE,5/20/2021,1.00,0,0.00,750.00,04/06/2021,750.0,00091196
1,9X818209,9X818209 [TURN BUCKLE] DATE,4/9/2019,1.00,0,0.00,375.00,03/05/2019,375.0,00058396
1,N073037,N073037 [SHAFT] DATE,8/16/2023,1.00,0,0.00,910.00,07/11/2023,910.0,00123056
1,673V1001,673V1001 [LINER DC500CL-T] DATE.,10/13/2017,2.00,0,0.00,1050.00,09/27/2017,2100.0,00030758
1,695R1601,695R1601 [LOCK NUT],,,0,5.00,262.50,07/25/2018,4137.5,00046816
2,637R3601,637R3601 [SHAFT],,,0,5.00,3875.00,07/25/2018,4137.5,00046816
1,Y052727,Y052727 [SPROCKET] DATE,7/16/2019,5.00,0,0.00,475.00,06/11/2019,2375.0,00062778
1,HMW0025,HMW0025 [SHAFT ECXS CHARGE i78] DATE **RUSH** NEED URGENTLY**,12/20/2024,1.00,0,0.00,2160.00,11/08/2024,2160.0,00145489
1,637R3301,637R3301 [SPROCKET],,2025,0,3.00,0.00,07/02/2025,985.0,00156218
2,637R3501,637R3501 [SPROCKET],,2025,0,4.00,0.00,07/02/2025,985.0,00156218
3,647S0401,647S0401 [SHAFT SPACER],,2025,0,5.00,0.00,07/02/2025,985.0,00156218
1,Y026322,Y026322 [CYLINDER JOINT] DATE,8/9/2024,1.00,0,0.00,175.00,07/03/2024,175.0,00139807
1,N050619,N050619 [COUPLING DC350JM- S/MH & DC500CLHT] DATE,6/13/2025,1.00,0,0.00,2325.00,05/01/2025,2325.0,00153374
1,S530798,S530798 [CLAMP WEAR STRIP ISGT950 1150 3858MM] DATE,10/3/2025,3.00,0,0.00,425.00,08/20/2025,1275.0,00158547
1,Y015907,Y015907 [CASE GUIDE],,2019,0,1.00,0.00,05/29/2019,897.0,00062195
2,Y052732,Y052732 [CASE],,2019,0,1.00,0.00,05/29/2019,897.0,00062195
3,Y052733,Y052733 [SPACER],,2019,0,1.00,0.00,05/29/2019,897.0,00062195
1,Y006291,Y006291 [SPROCKET] DATE,12/26/2018,5.00,0,0.00,375.00,11/28/2018,1875.0,00053348
1,9W331301,9W331301 [COVER FOR DC500J- MS] DATE,1/24/2023,1.00,0,0.00,375.00,12/20/2022,375.0,00114771
1,H323583,H323583 [INJECTION BUSHING],11/25/2022,1.00,0,0.00,1075.00,10/21/2022,1075.0,00112466
1,Y052727,Y052727 [SPROCKET] 8/9/,,2017,0,1.00,475.00,08/09/2017,925.0,00028088
2,N031989,N031989 [SHAFT] 8/9/,,2017,0,1.00,450.00,08/09/2017,925.0,00028088
1,N02477G03,N02477G03 [GUIDE SHAFT] DATE,12/3/2021,2.00,0,0.00,1550.00,11/05/2021,3100.0,00099455
1,680V8201,680V8201 [POPPET] *DELIVERY; 6 WEEKS FROM PO DATE,3/3/2020,1.00,0,0.00,1750.00,01/21/2020,1750.0,00073067
1,Y152202,Y152202 [SLIDE PLATE DC350R- M] DATE,5/19/2021,2.00,0,0.00,295.00,04/21/2021,590.0,00091948
1,N064799,N064799 [SHAFT] DATE,7/5/2021,2.00,0,0.00,775.00,05/20/2021,1550.0,00093187
1,Y023414,Y023414 [STOPPER],,,0,1.00,443.00,09/26/2017,588.0,00030638
2,497T8902,497T8902 [NUT FOR SAFETY,,,0,1.00,145.00,09/26/2017,588.0,00030638
1,H323583,H323583 [INJECTION BUSHING] DATE,3/29/2024,2.00,0,0.00,1150.00,02/21/2024,2300.0,00133325
1,L771420,L771420 [NUT FOR CLAMP CYLINDER ISGS 610] DATE,1/31/2025,4.00,0,0.00,295.00,12/12/2024,1180.0,00146962
1,Y072160,Y072160 [RETAINER],,2018,0,1.00,295.00,12/06/2017,390.0,00034310
2,Y027663,Y027663 [FITTING],,2018,0,1.00,95.00,12/06/2017,390.0,00034310
1,492V7804,492V7804 [COLLAR] DATE,12/12/2018,4.00,0,0.00,75.00,10/31/2018,300.0,00052095
1,602T9901,602T9901 [BUSHING] 2017 * DATE**,2/19/2018,1.00,0,0.00,915.00,01/05/2018,915.0,00035768
1,348X5301,348X5301 [PISTON] DATE,7/31/2020,1.00,0,0.00,1295.00,06/26/2020,1295.0,00079576
1,L707501,L707501 [TIE BAR ISGS310 2175MM OAL],3/15/2024,1.00,0,0.00,5225.00,01/26/2024,5225.0,00132007
1,Y084104,Y084104 [BUSHING FOR SAFETY HOOK],4/16/2021,2.00,0,0.00,165.00,03/10/2021,330.0,00090129
1,H306463,H306463 [EJECTOR PLATE C] DATE,11/29/2018,1.00,0,0.00,5289.00,10/11/2018,5289.0,00051013
1,Y023414,Y023414 [STOPPER] DATE,10/15/2019,1.00,0,0.00,400.00,09/17/2019,400.0,00067589
1,Y074956,Y074956 [CLEVIS],,2019,0,1.00,840.00,03/26/2019,1340.0,00059467
2,Y074983,Y074983 [SHAFT],,2019,0,1.00,500.00,03/26/2019,1340.0,00059467
1,S661823,S661823 [SET SCREW ] S661823 [SET SCREW ],12/21/2022,4.00,0,0.00,23.50,12/14/2022,94.0,00114573
1,TMM1902,TMM1902 [SPLIT COLLAR 6A/B ECSXII],11/10/2023,1.00,0,0.00,440.00,10/19/2023,440.0,00127620
1,H323581,H323581 [INJECTION BUSHING] *DELIVERY; 3 WEEKS FROM PO DATE,5/23/2019,1.00,0,0.00,1875.00,05/02/2019,1875.0,00061107
1,Y069318,Y069318 [PLUNGER ROD] DATE,1/24/2024,2.00,0,0.00,725.00,12/19/2023,1450.0,00130348
1,Y122756,Y122756 [EJECTOR ROD] DATE,3/26/2019,2.00,0,0.00,855.00,02/19/2019,1710.0,00057489
1,655S3602,655S3602 [BLOCK] DATE,1/25/2022,2.00,0,0.00,375.00,01/04/2022,750.0,00101447
1,N004796,N004796 [ARM],,1.00,0,0.00,820.00,10/17/2024,2790.0,00144387
2,N013483,N013483 [ARM],,1.00,0,0.00,820.00,10/17/2024,2790.0,00144387
3,N022637,N022637 [COVER],,1.00,0,0.00,575.00,10/17/2024,2790.0,00144387
4,N022635,N022635 [COVER],,1.00,0,0.00,575.00,10/17/2024,2790.0,00144387
1,H323583,H323583 [INJECTION BUSHING] * DATE*,12/1/2017,1.00,0,0.00,1575.00,11/01/2017,1575.0,00032577
1,Y076347,Y076347 [PLATE],,1.00,0,0.00,105.00,05/15/2020,360.0,00077995
2,Y058625,Y058625 [PIN],,1.00,0,0.00,85.00,05/15/2020,360.0,00077995
3,Y058624,Y058624 [PIN SUPPORT],,1.00,0,0.00,170.00,05/15/2020,360.0,00077995
1,673V1001,673V1001 [LINER DC500CL-T] * DATE**,11/15/2017,2.00,0,0.00,1050.00,11/01/2017,2100.0,00032576
1,L771624,L771624 [NUT,,1.00,0,0.00,405.00,10/17/2024,1485.0,00144392
2,S576705,S576705 [NUT,,1.00,0,0.00,355.00,10/17/2024,1485.0,00144392
3,TKR0053,TKR0053 [LINK,,1.00,0,0.00,725.00,10/17/2024,1485.0,00144392
1,Y015907,Y015907 [CASE GUIDE] *DELIVERY; 4 WEEKS FROM PO DATE,10/29/2018,4.00,0,0.00,425.00,10/01/2018,1700.0,00050495
1,680V8201,680V8201 [POPPET],,1.00,0,0.00,1750.00,02/13/2020,3225.0,00074251
2,N073316,N073316 [SEAT],,1.00,0,0.00,1275.00,02/13/2020,3225.0,00074251
3,Y102296,Y102296 [PLUG],,1.00,0,0.00,200.00,02/13/2020,3225.0,00074251
1,9W4210G02,9W4210G02 [COOLING PIPE] **DELIVERY; 3 WEEKS FROM PO DATE**,12/8/2017,1.00,0,0.00,335.00,11/13/2017,335.0,00033132
1,H323581,H323581 [INJECTION BUSHING] DATE,10/28/2022,1.00,0,0.00,1875.00,09/23/2022,1875.0,00111387
1,647W6502,647W6502 [SLIDE PLATE DC650CL* 1995~] *DELIVERY; 4 WEEKS FROM PO DATE,5/30/2019,2.00,0,0.00,420.00,05/02/2019,840.0,00061106
1,8X20BS,8X20BS [BRASS SCREWS] 8X20BS [BRASS SCREWS] ** QUOTE: 10771 ** DELIVERY: 1 WEEK FROM PO DATE,6/15/2018,24.00,0,0.00,2.50,06/07/2018,60.0,00044345
1,637R4101,637R4101 [BUSHING] *Delivery: No later than 9/5/17 *Quote: 10566,9/5/2017,2.00,0,0.00,275.00,08/28/2017,550.0,00029195
1,Y089908,Y089908 [LADLE PIN] 10/1,,,0,1.00,100.00,09/17/2019,1130.0,00067588
2,Y060388,Y060388 [SLIDE BAR SAFETY 10/1,,,0,2.00,1030.00,09/17/2019,1130.0,00067588
1,N088091,N088091 [HOLDER] DATE,10/19/2023,1.00,0,0.00,650.00,09/13/2023,650.0,00125787
1,L708101,L708101 [TIE BAR FOR ISGS 610 3258 X 145MM] PO DATE,7/11/2025,1.00,0,0.00,8450.00,04/28/2025,8450.0,00153177
1,Y152202,Y152202 [SLIDE PLATE DC350R- M] DATE,2/10/2023,2.00,0,0.00,315.00,01/06/2023,630.0,00115136
1,4T122502,4T122502 [LEFT SCREW BOLT] DATE,12/15/2022,1.00,0,0.00,45.00,11/09/2022,45.0,00113221
1,N060285,N060285 [SHAFT FOR SAFETY HOOK ASSY DC800RM] DATE,10/29/2019,2.00,0,0.00,695.00,09/24/2019,1390.0,00067985
1,603S8303,603S8303 [JOINT FOR SPRAYER DC500JMS] DATE,11/9/2022,1.00,0,0.00,320.00,10/04/2022,320.0,00111807
1,N02477G03,N02477G03 [GUIDE SHAFT] * DATE**,1/30/2018,2.00,0,0.00,1550.00,12/06/2017,3100.0,00034311
1,M25X1.5 NUT WITH INTERNAL 6/10,/2020,,,0,1.00,110.00,06/10/2020,110.0,00078899
1,COGS Parts-Machine,Upgrades 10/3,,,0,20.00,700.00,08/29/2023,700.0,00125220
1,N066877,N066877 [INJECTION BUSHING] DATE,6/24/2021,1.00,0,0.00,2185.00,05/20/2021,2185.0,00093186
1,N040211,N040211 [LINK] DATE,8/10/2021,2.00,0,0.00,1925.00,07/13/2021,3850.0,00095291
1,N062738,N062738 [SLEEVE] DATE,2/10/2020,1.00,0,0.00,3950.00,01/06/2020,3950.0,00072378
1,L707510,L707510 [BUSHING FOR TIE BAR ISGS310] (out of BC6 -Bearing bronze Material),7/25/2025,8.00,0,0.00,525.00,07/02/2025,4200.0,00156231
1,S529933,[L GUIDE PLATE F/ INJ BASE ISF GS GT I19-I81 (100X75MM)],11/17/2023,1.00,0,0.00,200.00,10/27/2023,200.0,00128089
1,624T0003,624T0003 [SPACER],,1.00,0,0.00,205.00,05/07/2024,4280.0,00137195
2,647W6503,647W6503 [SLIDE PLATE ],,2024,0,4.00,0.00,05/07/2024,4280.0,00137195
3,H39579G01,H39579G01[COUPLING ],,1.00,0,0.00,2375.00,05/07/2024,4280.0,00137195
1,N061985,N061985 [EJECTOR PISTON ROD] DATE,11/29/2021,1.00,0,0.00,1475.00,10/18/2021,1475.0,00098825
1,695R1601,695R1601 [LOCK NUT] DATE,8/13/2021,2.00,0,0.00,47.50,07/06/2021,95.0,00094945
2,TMV0003,TMV0003 [LINK PIN 2 EC720SX] DATE,6/7/2024,4.00,0,0.00,720.00,04/22/2024,2880.0,00136328
1,Y079961,Y079961 [ROLLER PIN],,1.00,0,0.00,245.00,04/06/2021,800.0,00091197
2,Y079962,Y079962 [ECCENTRIC PIN],,1.00,0,0.00,250.00,04/06/2021,800.0,00091197
3,Y088118,Y088118 [ROLLER],,1.00,0,0.00,305.00,04/06/2021,800.0,00091197
1,4T122501,4T122501 [RIGHT SCREW BOLT] DATE,7/21/2022,10.00,0,0.00,45.00,06/16/2022,450.0,00107888
1,N072617,N072617 [SEAT C2G16,,2.00,0,0.00,1095.00,10/10/2022,6290.0,00111998
2,N072618,N072618 [GUIDE C2G16,,2.00,0,0.00,1125.00,10/10/2022,6290.0,00111998
3,N048534,N048534 [POPPET FOR C2G16,,2.00,0,0.00,925.00,10/10/2022,6290.0,00111998
1,6R893601,6R893601[POPPET] DATE,4/3/2024,2.00,0,0.00,2295.00,02/28/2024,4590.0,00133708
1,N073037,N073037 [SHAFT] * DATE**,12/29/2017,1.00,0,0.00,875.00,12/13/2017,875.0,00034715
1,N064706,N064706 [GUIDE] DATE,6/20/2019,1.00,0,0.00,815.00,05/16/2019,815.0,00061728
1,N062738,N062738 [SLEEVE],8/3/2017,1.00,0,0.00,3300.00,08/03/2017,3300.0,00027755
1,9X818208,9X818208 [TURN BUCKLE] DATE,10/5/2021,2.00,0,0.00,375.00,08/31/2021,750.0,00097096
1,9X5163G02,9X5163G02 [COOLING PIPE ASSY] *DELIVERY; 5 WEEKS FROM PO DATE,6/15/2021,1.00,0,0.00,415.00,05/11/2021,415.0,00092677
1,N004796,N004796 [ARM],,1.00,0,0.00,820.00,10/17/2024,2790.0,00144387
2,N013483,N013483 [ARM],,1.00,0,0.00,820.00,10/17/2024,2790.0,00144387
3,N022637,N022637 [COVER],,1.00,0,0.00,575.00,10/17/2024,2790.0,00144387
4,N022635,N022635 [COVER],,1.00,0,0.00,575.00,10/17/2024,2790.0,00144387
1,9W4210G04,9W4210G04 [COOLING PIPE ASSY] DATE,1/7/2022,1.00,0,0.00,405.00,12/03/2021,405.0,00100467
1,654V2701,654V2701 [FLANGE ( B )] DATE,4/29/2022,2.00,0,0.00,475.00,03/15/2022,950.0,00104173
1,609T6501,609T6501 [GLAND PACKING] *URGENT* DATE,12/18/2020,1.00,0,0.00,425.00,12/17/2020,425.0,00086616
